UserID,MovieTitle,Genre,WatchTime_Mins,UserRating,SubscriptionType
U-2450,Interstellar,Sci-Fi,9,,Premium
U-3991,Inception,Sci-Fi,14,,Premium
U-4827,The Matrix,Sci-Fi,167,,Standard
U-6272,Friends,Comedy,134,,Basic
U-8158,Inception,Sci-Fi,178,2.1,Premium
U-9699,Money Heist,Crime,168,,Basic
U-5909,Stranger Things,Sci-Fi,9,1.1,Basic
U-8294,Narcos,Crime,111,,Premium
U-1732,Narcos,Crime,122,2.0,Standard
U-1767,Inception,Sci-Fi,34,3.0,Premium
U-1476,The Matrix,Sci-Fi,8,4.0,Premium
U-4224,Breaking Bad,Crime,93,,Standard
U-4985,Money Heist,Crime,38,,Basic
U-8672,Money Heist,Crime,70,2.2,Basic
U-2600,Narcos,Crime,77,4.9,Premium
U-8625,Game of Thrones,Fantasy,170,4.4,Standard
U-7076,Money Heist,Crime,159,,Basic
U-5898,The Dark Knight,Action,53,3.5,Basic
U-7400,Breaking Bad,Crime,16,2.2,Premium
U-9188,Narcos,Crime,158,4.9,Premium
U-9855,The Dark Knight,Action,83,3.3,Basic
U-5513,Breaking Bad,Crime,32,3.5,Standard
U-5523,The Matrix,Sci-Fi,180,4.5,Basic
U-3802,Money Heist,Crime,58,,Basic
U-3891,Inception,Sci-Fi,86,1.8,Basic
U-6545,Interstellar,Sci-Fi,134,,Standard
U-3901,Inception,Sci-Fi,140,3.0,Basic
U-4502,Friends,Comedy,23,,Basic
U-4359,Interstellar,Sci-Fi,28,4.8,Standard
U-5679,Narcos,Crime,120,,Basic
U-1269,The Matrix,Sci-Fi,180,,Standard
U-6305,Stranger Things,Sci-Fi,146,3.0,Standard
U-7647,The Dark Knight,Action,90,2.2,Basic
U-1336,Game of Thrones,Fantasy,117,3.6,Standard
U-9221,Interstellar,Sci-Fi,88,4.5,Standard
U-6322,Breaking Bad,Crime,51,2.8,Basic
U-5269,The Dark Knight,Action,72,2.1,Standard
U-6358,Inception,Sci-Fi,7,1.8,Standard
U-4130,Game of Thrones,Fantasy,100,1.9,Premium
U-1576,Money Heist,Crime,176,1.1,Basic
U-5013,Inception,Sci-Fi,33,2.6,Basic
U-5787,Money Heist,Crime,122,1.5,Standard
U-1096,Narcos,Crime,79,4.6,Premium
U-5700,The Matrix,Sci-Fi,173,,Premium
U-3059,Interstellar,Sci-Fi,63,1.4,Basic
U-4411,The Matrix,Sci-Fi,94,,Basic
U-9496,Friends,Comedy,10,2.1,Basic
U-6297,Interstellar,Sci-Fi,129,,Standard
U-7669,Breaking Bad,Crime,95,4.8,Premium
U-8865,Stranger Things,Sci-Fi,134,2.9,Premium
U-7414,Money Heist,Crime,138,2.7,Basic
U-2658,The Dark Knight,Action,75,3.1,Basic
U-5842,Inception,Sci-Fi,37,3.0,Basic
U-5036,Stranger Things,Sci-Fi,71,2.4,Standard
U-1921,Money Heist,Crime,129,2.7,Basic
U-7568,Friends,Comedy,41,1.1,Basic
U-4945,Breaking Bad,Crime,23,3.2,Basic
U-2482,Friends,Comedy,127,,Premium
U-6590,Stranger Things,Sci-Fi,167,3.9,Standard
U-8852,The Matrix,Sci-Fi,139,,Premium
U-6458,The Matrix,Sci-Fi,100,3.1,Basic
U-5181,Inception,Sci-Fi,9,3.3,Premium
U-4225,Breaking Bad,Crime,100,1.8,Premium
U-4664,Interstellar,Sci-Fi,50,,Basic
U-6091,Narcos,Crime,174,2.6,Basic
U-7338,Breaking Bad,Crime,74,1.6,Basic
U-7392,The Matrix,Sci-Fi,18,4.0,Standard
U-2148,Breaking Bad,Crime,59,4.5,Premium
U-5849,Game of Thrones,Fantasy,59,4.1,Standard
U-7022,Stranger Things,Sci-Fi,81,,Standard
U-4604,Inception,Sci-Fi,38,4.8,Basic
U-9766,The Dark Knight,Action,60,2.8,Basic
U-5079,Inception,Sci-Fi,136,2.7,Standard
U-3498,Stranger Things,Sci-Fi,33,1.2,Premium
U-4683,Breaking Bad,Crime,74,4.9,Basic
U-4163,The Dark Knight,Action,123,4.4,Standard
U-1279,The Matrix,Sci-Fi,100,2.7,Premium
U-3115,Interstellar,Sci-Fi,89,4.4,Basic
U-4387,Inception,Sci-Fi,160,,Basic
U-3018,Money Heist,Crime,122,3.7,Basic
U-2045,Interstellar,Sci-Fi,179,,Standard
U-3152,Game of Thrones,Fantasy,163,2.6,Basic
U-8424,Narcos,Crime,132,2.4,Standard
U-7388,Stranger Things,Sci-Fi,111,1.2,Standard
U-3965,Game of Thrones,Fantasy,97,1.1,Standard
U-1557,The Dark Knight,Action,94,1.1,Basic
U-8403,Money Heist,Crime,23,4.6,Basic
U-3642,Stranger Things,Sci-Fi,171,1.9,Basic
U-6866,Interstellar,Sci-Fi,86,3.6,Standard
U-5721,Interstellar,Sci-Fi,134,,Basic
U-2215,Narcos,Crime,125,2.3,Basic
U-2346,Inception,Sci-Fi,35,3.5,Standard
U-3549,Breaking Bad,Crime,61,,Basic
U-7609,Game of Thrones,Fantasy,68,3.4,Basic
U-4958,Interstellar,Sci-Fi,122,4.0,Basic
U-8518,Money Heist,Crime,66,2.5,Basic
U-3711,Narcos,Crime,23,4.9,Standard
U-2489,Friends,Comedy,143,2.4,Standard
U-9723,Inception,Sci-Fi,23,,Premium
U-6132,The Dark Knight,Action,157,2.1,Standard
U-3129,Breaking Bad,Crime,125,,Premium
U-1909,Money Heist,Crime,114,3.2,Standard
U-2652,Money Heist,Crime,22,1.2,Premium
U-8437,Narcos,Crime,167,1.9,Premium
U-2467,The Matrix,Sci-Fi,10,2.1,Basic
U-4684,Narcos,Crime,92,,Basic
U-6139,Narcos,Crime,178,1.9,Premium
U-4006,Stranger Things,Sci-Fi,112,3.9,Basic
U-7638,Narcos,Crime,89,4.0,Premium
U-6527,The Matrix,Sci-Fi,125,2.3,Basic
U-2284,Friends,Comedy,115,3.9,Standard
U-9282,Narcos,Crime,12,2.8,Standard
U-4584,Interstellar,Sci-Fi,29,3.0,Premium
U-2241,The Matrix,Sci-Fi,41,2.3,Standard
U-3585,Narcos,Crime,180,4.0,Basic
U-5745,Breaking Bad,Crime,108,2.3,Basic
U-4445,Interstellar,Sci-Fi,177,3.4,Standard
U-2565,Money Heist,Crime,63,2.5,Premium
U-5263,The Matrix,Sci-Fi,174,5.0,Premium
U-6790,Game of Thrones,Fantasy,175,4.8,Standard
U-7639,Friends,Comedy,114,3.1,Standard
U-6127,Stranger Things,Sci-Fi,120,4.6,Premium
U-8234,Stranger Things,Sci-Fi,30,2.9,Premium
U-7741,Stranger Things,Sci-Fi,91,4.3,Basic
U-7178,Money Heist,Crime,107,4.7,Basic
U-5150,The Dark Knight,Action,40,3.4,Basic
U-4588,Friends,Comedy,93,3.2,Standard
U-8558,Breaking Bad,Crime,53,1.1,Standard
U-7649,Game of Thrones,Fantasy,170,,Standard
U-5527,Money Heist,Crime,21,4.3,Basic
U-8300,The Dark Knight,Action,133,3.3,Basic
U-1216,Money Heist,Crime,103,2.3,Basic
U-7150,Money Heist,Crime,15,3.9,Basic
U-1983,Money Heist,Crime,90,,Basic
U-8958,Interstellar,Sci-Fi,63,2.0,Premium
U-2749,The Dark Knight,Action,122,2.7,Standard
U-2333,The Matrix,Sci-Fi,104,,Standard
U-8236,Inception,Sci-Fi,20,4.5,Basic
U-6390,Narcos,Crime,122,1.6,Standard
U-8307,Breaking Bad,Crime,24,1.9,Basic
U-2584,Friends,Comedy,82,4.2,Standard
U-4050,Stranger Things,Sci-Fi,132,3.4,Basic
U-2203,Friends,Comedy,135,1.8,Premium
U-1641,Money Heist,Crime,160,2.2,Basic
U-5138,Stranger Things,Sci-Fi,99,1.8,Standard
U-9814,Friends,Comedy,78,1.1,Standard
U-6871,Breaking Bad,Crime,122,4.8,Basic
U-6327,Friends,Comedy,65,2.0,Basic
U-5177,Breaking Bad,Crime,54,,Basic
U-1471,Narcos,Crime,138,3.0,Basic
U-6539,The Dark Knight,Action,169,2.8,Standard
U-8054,Stranger Things,Sci-Fi,62,,Basic
U-9708,Inception,Sci-Fi,17,,Basic
U-1387,Inception,Sci-Fi,71,3.1,Standard
U-5708,Money Heist,Crime,112,3.1,Basic
U-3316,Breaking Bad,Crime,90,3.9,Basic
U-5993,Money Heist,Crime,84,4.7,Basic
U-3546,The Dark Knight,Action,156,2.3,Basic
U-4505,Game of Thrones,Fantasy,156,2.3,Premium
U-5771,Narcos,Crime,123,4.3,Basic
U-4322,Interstellar,Sci-Fi,101,,Basic
U-6456,Breaking Bad,Crime,104,,Basic
U-1023,Narcos,Crime,23,4.4,Premium
U-7353,Game of Thrones,Fantasy,13,4.3,Basic
U-9448,The Matrix,Sci-Fi,154,1.2,Premium
U-1017,Interstellar,Sci-Fi,53,3.2,Standard
U-3368,Stranger Things,Sci-Fi,130,1.9,Basic
U-7419,The Dark Knight,Action,155,2.1,Premium
U-5466,Narcos,Crime,62,4.2,Premium
U-9057,Friends,Comedy,152,4.4,Basic
U-8426,Game of Thrones,Fantasy,87,1.2,Basic
U-5339,Money Heist,Crime,159,2.2,Basic
U-9846,Narcos,Crime,155,,Standard
U-6131,Stranger Things,Sci-Fi,125,2.8,Basic
U-5247,The Dark Knight,Action,131,2.5,Premium
U-9428,The Dark Knight,Action,154,2.3,Standard
U-5032,Inception,Sci-Fi,106,4.9,Basic
U-9543,Money Heist,Crime,97,1.1,Basic
U-7744,Inception,Sci-Fi,125,1.0,Standard
U-3127,Money Heist,Crime,18,2.2,Basic
U-5233,Friends,Comedy,137,3.4,Standard
U-4467,Friends,Comedy,14,1.3,Standard
U-7083,Narcos,Crime,40,4.3,Basic
U-6132,Narcos,Crime,91,2.8,Basic
U-5926,Friends,Comedy,49,3.0,Basic
U-4181,Narcos,Crime,43,2.3,Standard
U-9708,Inception,Sci-Fi,38,1.5,Premium
U-2977,Friends,Comedy,63,3.2,Basic
U-7353,Narcos,Crime,98,2.6,Premium
U-6282,Game of Thrones,Fantasy,112,2.3,Premium
U-1943,Money Heist,Crime,65,4.9,Standard
U-7624,Narcos,Crime,170,4.3,Premium
U-2018,Inception,Sci-Fi,171,4.2,Basic
U-8452,The Dark Knight,Action,101,2.8,Standard
U-7880,The Dark Knight,Action,52,2.2,Premium
U-3460,Breaking Bad,Crime,151,3.1,Basic
U-3375,Stranger Things,Sci-Fi,20,1.1,Premium
U-4790,Stranger Things,Sci-Fi,20,2.2,Basic
U-4627,The Dark Knight,Action,95,,Premium
U-4091,The Dark Knight,Action,122,2.8,Premium
U-3408,Inception,Sci-Fi,64,4.4,Basic
U-2174,Interstellar,Sci-Fi,106,1.7,Standard
U-5762,Interstellar,Sci-Fi,119,4.0,Basic
U-7016,The Dark Knight,Action,65,3.2,Basic
U-6365,The Matrix,Sci-Fi,59,3.6,Basic
U-3248,Game of Thrones,Fantasy,135,3.1,Premium
U-6971,Inception,Sci-Fi,71,,Basic
U-5348,Game of Thrones,Fantasy,60,3.5,Basic
U-4316,Friends,Comedy,99,1.0,Basic
U-8836,Inception,Sci-Fi,126,3.5,Basic
U-2667,Money Heist,Crime,94,1.5,Premium
U-9663,Breaking Bad,Crime,86,2.3,Basic
U-3078,The Dark Knight,Action,50,1.9,Basic
U-3942,Stranger Things,Sci-Fi,172,,Basic
U-9623,Breaking Bad,Crime,174,,Basic
U-9154,The Dark Knight,Action,16,,Premium
U-9065,The Matrix,Sci-Fi,5,2.5,Basic
U-9714,Stranger Things,Sci-Fi,5,1.8,Standard
U-5709,Inception,Sci-Fi,77,,Basic
U-5536,Game of Thrones,Fantasy,77,,Basic
U-5977,Friends,Comedy,67,4.2,Basic
U-4413,Narcos,Crime,164,4.1,Basic
U-3599,Stranger Things,Sci-Fi,141,2.1,Basic
U-2394,Friends,Comedy,76,4.5,Basic
U-1826,Friends,Comedy,136,1.5,Standard
U-7039,Money Heist,Crime,12,4.6,Standard
U-8318,Money Heist,Crime,83,4.8,Standard
U-6730,The Matrix,Sci-Fi,167,4.8,Basic
U-8677,The Matrix,Sci-Fi,164,,Basic
U-8568,Game of Thrones,Fantasy,39,2.7,Basic
U-5407,Inception,Sci-Fi,12,2.0,Standard
U-4708,Friends,Comedy,118,1.7,Basic
U-2400,Inception,Sci-Fi,14,2.1,Basic
U-7962,The Matrix,Sci-Fi,76,,Premium
U-4977,Money Heist,Crime,70,2.0,Basic
U-2641,Friends,Comedy,97,3.2,Standard
U-5824,The Dark Knight,Action,47,1.1,Standard
U-8644,Money Heist,Crime,172,,Basic
U-2924,The Dark Knight,Action,109,2.6,Basic
U-3878,Stranger Things,Sci-Fi,126,3.2,Premium
U-8281,Game of Thrones,Fantasy,110,1.9,Premium
U-7697,Narcos,Crime,149,3.3,Premium
U-6689,Inception,Sci-Fi,107,3.7,Standard
U-9396,Stranger Things,Sci-Fi,14,2.8,Standard
U-7648,Narcos,Crime,133,1.2,Basic
U-7930,Money Heist,Crime,168,3.8,Premium
U-7851,Inception,Sci-Fi,27,1.8,Premium
U-5188,Inception,Sci-Fi,153,2.9,Premium
U-5624,Stranger Things,Sci-Fi,29,3.0,Basic
U-3435,Breaking Bad,Crime,140,1.8,Basic
U-1610,Stranger Things,Sci-Fi,44,,Standard
U-5669,Stranger Things,Sci-Fi,36,2.5,Standard
U-7892,Money Heist,Crime,78,3.9,Basic
U-9727,Interstellar,Sci-Fi,20,3.3,Premium
U-1588,Money Heist,Crime,97,3.9,Premium
U-8538,Stranger Things,Sci-Fi,168,2.1,Basic
U-2878,Narcos,Crime,42,1.6,Premium
U-9229,Game of Thrones,Fantasy,109,4.0,Basic
U-6855,Stranger Things,Sci-Fi,54,3.0,Standard
U-3263,Stranger Things,Sci-Fi,137,2.4,Premium
U-9467,Breaking Bad,Crime,178,1.2,Basic
U-2287,Friends,Comedy,95,5.0,Basic
U-9804,Narcos,Crime,79,,Basic
U-8738,Game of Thrones,Fantasy,49,1.7,Basic
U-3520,Friends,Comedy,178,4.3,Premium
U-7742,Inception,Sci-Fi,135,3.6,Basic
U-9982,The Matrix,Sci-Fi,126,2.9,Standard
U-3309,Breaking Bad,Crime,128,3.3,Basic
U-9428,Inception,Sci-Fi,81,4.0,Basic
U-3936,Narcos,Crime,25,2.9,Basic
U-2025,Inception,Sci-Fi,175,1.9,Basic
U-2967,Game of Thrones,Fantasy,156,4.1,Standard
U-4579,Game of Thrones,Fantasy,59,2.5,Basic
U-7366,Friends,Comedy,167,3.0,Premium
U-5636,Narcos,Crime,177,3.2,Basic
U-8863,Inception,Sci-Fi,23,4.5,Basic
U-6904,The Matrix,Sci-Fi,122,,Basic
U-2199,The Matrix,Sci-Fi,124,2.5,Basic
U-8532,Narcos,Crime,116,2.1,Premium
U-4412,Interstellar,Sci-Fi,34,1.8,Basic
U-2712,Interstellar,Sci-Fi,12,3.1,Basic
U-6966,Breaking Bad,Crime,64,2.5,Standard
U-1673,Money Heist,Crime,11,,Standard
U-6818,Inception,Sci-Fi,56,3.6,Standard
U-3983,Narcos,Crime,95,1.0,Standard
U-4876,The Matrix,Sci-Fi,133,,Premium
U-6061,The Matrix,Sci-Fi,138,1.7,Premium
U-5138,Narcos,Crime,176,,Standard
U-1372,Interstellar,Sci-Fi,18,3.0,Basic
U-5622,Stranger Things,Sci-Fi,57,,Premium
U-3715,Breaking Bad,Crime,139,4.9,Standard
U-7264,Stranger Things,Sci-Fi,96,,Basic
U-1564,Game of Thrones,Fantasy,114,2.4,Premium
U-1390,Interstellar,Sci-Fi,100,3.3,Basic
U-9741,Breaking Bad,Crime,166,1.3,Premium
U-2448,Money Heist,Crime,67,,Standard
U-3313,Interstellar,Sci-Fi,102,,Standard
U-2925,Interstellar,Sci-Fi,11,4.0,Standard
U-9220,The Dark Knight,Action,88,,Standard
U-6106,Breaking Bad,Crime,128,,Standard
U-8849,Narcos,Crime,127,3.3,Basic
U-9360,Money Heist,Crime,7,4.2,Standard
U-9850,Friends,Comedy,116,2.6,Basic
U-9947,Interstellar,Sci-Fi,147,1.1,Premium
U-4430,Game of Thrones,Fantasy,170,4.5,Standard
U-6719,Stranger Things,Sci-Fi,155,4.0,Basic
U-9806,Interstellar,Sci-Fi,113,,Premium
U-9823,Inception,Sci-Fi,40,3.3,Premium
U-3403,Interstellar,Sci-Fi,158,4.1,Basic
U-6385,Game of Thrones,Fantasy,6,2.4,Basic
U-9688,Friends,Comedy,17,2.7,Premium
U-8206,Game of Thrones,Fantasy,103,1.2,Basic
U-1952,Game of Thrones,Fantasy,102,3.0,Standard
U-7693,The Matrix,Sci-Fi,178,,Standard
U-3915,Inception,Sci-Fi,29,3.8,Premium
U-6667,Stranger Things,Sci-Fi,75,4.1,Standard
U-5459,Interstellar,Sci-Fi,151,,Basic
U-6048,Money Heist,Crime,118,2.4,Basic
U-1249,Interstellar,Sci-Fi,74,,Premium
U-8465,The Matrix,Sci-Fi,49,3.0,Basic
U-4249,Friends,Comedy,42,1.8,Basic
U-5163,Narcos,Crime,50,5.0,Basic
U-7652,Inception,Sci-Fi,61,,Basic
U-3890,Stranger Things,Sci-Fi,64,4.8,Basic
U-5683,The Matrix,Sci-Fi,158,3.5,Premium
U-8013,Narcos,Crime,114,4.2,Standard
U-7210,Interstellar,Sci-Fi,46,2.1,Standard
U-3304,The Matrix,Sci-Fi,19,4.9,Premium
U-7870,Narcos,Crime,64,1.8,Basic
U-2052,Narcos,Crime,154,2.5,Basic
U-8350,Narcos,Crime,124,1.1,Basic
U-8314,Inception,Sci-Fi,160,,Basic
U-6149,Money Heist,Crime,63,2.2,Premium
U-4836,Money Heist,Crime,42,2.4,Standard
U-8941,The Matrix,Sci-Fi,96,4.4,Basic
U-2599,Breaking Bad,Crime,179,2.7,Premium
U-7121,Stranger Things,Sci-Fi,44,1.8,Premium
U-7898,Stranger Things,Sci-Fi,79,2.9,Standard
U-5064,Narcos,Crime,21,,Standard
U-1635,Money Heist,Crime,179,2.7,Basic
U-2854,Money Heist,Crime,106,,Standard
U-4420,Interstellar,Sci-Fi,72,3.8,Premium
U-2389,Game of Thrones,Fantasy,84,2.9,Basic
U-1750,Friends,Comedy,43,2.1,Standard
U-7451,The Dark Knight,Action,134,2.6,Premium
U-1825,Interstellar,Sci-Fi,102,3.1,Premium
U-2188,The Dark Knight,Action,107,4.6,Basic
U-2264,Narcos,Crime,113,,Standard
U-8454,Stranger Things,Sci-Fi,145,,Basic
U-5863,Breaking Bad,Crime,97,,Premium
U-7852,Inception,Sci-Fi,145,1.1,Standard
U-6839,Stranger Things,Sci-Fi,45,,Basic
U-2107,Breaking Bad,Crime,74,3.7,Basic
U-4152,Money Heist,Crime,134,3.2,Standard
U-8628,Money Heist,Crime,36,4.7,Basic
U-3886,The Matrix,Sci-Fi,68,3.3,Standard
U-4563,Interstellar,Sci-Fi,163,,Basic
U-6616,Inception,Sci-Fi,54,,Basic
U-1954,Breaking Bad,Crime,13,3.9,Basic
U-4915,Friends,Comedy,128,2.1,Premium
U-2883,Stranger Things,Sci-Fi,104,1.0,Standard
U-9341,Interstellar,Sci-Fi,37,,Basic
U-8491,The Matrix,Sci-Fi,28,3.7,Basic
U-8822,Narcos,Crime,77,3.8,Premium
U-4049,Stranger Things,Sci-Fi,56,3.5,Standard
U-6562,Inception,Sci-Fi,135,,Standard
U-8248,Money Heist,Crime,59,1.4,Basic
U-9284,The Matrix,Sci-Fi,103,1.9,Basic
U-3790,Stranger Things,Sci-Fi,127,,Basic
U-4122,The Matrix,Sci-Fi,90,,Basic
U-6555,Stranger Things,Sci-Fi,98,3.6,Basic
U-5504,The Matrix,Sci-Fi,10,1.5,Standard
U-2414,Narcos,Crime,70,1.7,Basic
U-6116,Friends,Comedy,145,1.8,Basic
U-2188,Narcos,Crime,163,1.9,Basic
U-6013,Money Heist,Crime,20,1.7,Basic
U-9747,Friends,Comedy,46,3.2,Basic
U-9949,Stranger Things,Sci-Fi,29,3.1,Basic
U-3165,Friends,Comedy,126,3.4,Basic
U-4317,Breaking Bad,Crime,154,2.5,Basic
U-4572,Inception,Sci-Fi,107,,Standard
U-4602,Friends,Comedy,34,,Premium
U-1039,Breaking Bad,Crime,112,3.8,Basic
U-2643,Interstellar,Sci-Fi,133,3.4,Basic
U-3039,The Matrix,Sci-Fi,176,4.2,Basic
U-4037,Inception,Sci-Fi,58,2.1,Standard
U-8760,Inception,Sci-Fi,171,3.1,Basic
U-9536,Narcos,Crime,12,,Premium
U-5874,Money Heist,Crime,55,4.5,Basic
U-8034,Inception,Sci-Fi,175,1.1,Standard
U-8309,Game of Thrones,Fantasy,159,3.0,Basic
U-2166,Interstellar,Sci-Fi,164,2.0,Basic
U-7336,Breaking Bad,Crime,171,2.8,Standard
U-4586,Inception,Sci-Fi,83,,Premium
U-5691,Breaking Bad,Crime,117,,Standard
U-2734,Stranger Things,Sci-Fi,126,3.9,Standard
U-6616,Stranger Things,Sci-Fi,179,1.0,Premium
U-9939,The Dark Knight,Action,160,1.6,Basic
U-6701,The Dark Knight,Action,151,1.1,Standard
U-2026,The Dark Knight,Action,26,3.6,Basic
U-9295,Inception,Sci-Fi,166,4.2,Basic
U-5948,Stranger Things,Sci-Fi,175,2.5,Basic
U-3879,Friends,Comedy,34,1.9,Basic
U-9086,Money Heist,Crime,76,4.9,Basic
U-7713,Inception,Sci-Fi,101,2.6,Premium
U-5558,Game of Thrones,Fantasy,76,3.8,Standard
U-5110,The Dark Knight,Action,89,3.7,Basic
U-4130,The Matrix,Sci-Fi,50,4.4,Basic
U-3845,Inception,Sci-Fi,120,3.3,Basic
U-8858,Interstellar,Sci-Fi,52,4.3,Premium
U-3512,Breaking Bad,Crime,158,4.7,Standard
U-7079,Money Heist,Crime,31,2.4,Premium
U-2529,Friends,Comedy,164,4.4,Basic
U-9285,The Matrix,Sci-Fi,33,1.7,Basic
U-3482,The Matrix,Sci-Fi,106,,Basic
U-8895,Money Heist,Crime,7,4.6,Standard
U-8868,Stranger Things,Sci-Fi,108,1.1,Basic
U-2132,Game of Thrones,Fantasy,52,2.9,Basic
U-4204,Stranger Things,Sci-Fi,140,3.5,Basic
U-4974,Breaking Bad,Crime,10,1.3,Standard
U-1500,Stranger Things,Sci-Fi,165,1.4,Standard
U-2571,Inception,Sci-Fi,6,4.7,Premium
U-4857,Inception,Sci-Fi,155,,Standard
U-4951,Inception,Sci-Fi,38,3.2,Basic
U-6724,Interstellar,Sci-Fi,70,3.8,Standard
U-8125,Breaking Bad,Crime,16,4.7,Standard
U-7398,Stranger Things,Sci-Fi,22,3.4,Basic
U-6005,Money Heist,Crime,55,2.2,Premium
U-4292,Friends,Comedy,154,,Basic
U-5690,Stranger Things,Sci-Fi,139,2.2,Basic
U-3720,Game of Thrones,Fantasy,39,4.1,Basic
U-2294,Friends,Comedy,46,4.4,Basic
U-7196,The Matrix,Sci-Fi,62,4.9,Premium
U-4932,Narcos,Crime,50,,Basic
U-9909,The Matrix,Sci-Fi,10,1.6,Basic
U-8561,The Matrix,Sci-Fi,66,4.8,Premium
U-3173,The Matrix,Sci-Fi,176,3.5,Basic
U-3192,Stranger Things,Sci-Fi,56,,Standard
U-4010,Breaking Bad,Crime,122,2.5,Standard
U-9390,Inception,Sci-Fi,111,4.1,Premium
U-7095,Friends,Comedy,117,2.4,Premium
U-8795,Narcos,Crime,19,4.5,Standard
U-6787,Inception,Sci-Fi,77,3.9,Basic
U-2229,Money Heist,Crime,112,1.5,Basic
U-2948,The Dark Knight,Action,146,3.9,Basic
U-5855,Breaking Bad,Crime,81,1.2,Basic
U-9702,Money Heist,Crime,151,4.0,Basic
U-6176,Breaking Bad,Crime,174,1.6,Basic
U-1503,Money Heist,Crime,163,2.2,Standard
U-9214,Friends,Comedy,80,4.5,Basic
U-8313,The Matrix,Sci-Fi,69,3.6,Basic
U-3713,Inception,Sci-Fi,13,1.9,Premium
U-8135,The Dark Knight,Action,154,,Basic
U-8718,The Matrix,Sci-Fi,105,,Basic
U-6986,Stranger Things,Sci-Fi,156,,Standard
U-9874,Interstellar,Sci-Fi,132,1.3,Standard
U-4092,Money Heist,Crime,102,5.0,Basic
U-7354,Inception,Sci-Fi,171,,Standard
U-4845,The Dark Knight,Action,94,,Premium
U-8753,Stranger Things,Sci-Fi,83,3.2,Basic
U-7035,Friends,Comedy,23,3.0,Premium
U-7348,Interstellar,Sci-Fi,30,1.2,Basic
U-5486,Interstellar,Sci-Fi,30,1.5,Standard
U-5426,Interstellar,Sci-Fi,60,2.8,Basic
U-1070,Interstellar,Sci-Fi,16,4.8,Standard
U-6258,Money Heist,Crime,42,3.8,Standard
U-5838,Friends,Comedy,133,1.1,Basic
U-5115,Inception,Sci-Fi,169,2.3,Basic
U-9800,Breaking Bad,Crime,115,2.2,Basic
U-2222,Money Heist,Crime,21,,Basic
U-2659,Breaking Bad,Crime,171,2.0,Standard
U-2390,Breaking Bad,Crime,142,2.8,Basic
U-8604,The Dark Knight,Action,47,3.5,Premium
U-9064,Stranger Things,Sci-Fi,42,3.3,Premium
U-7019,Interstellar,Sci-Fi,35,5.0,Standard
U-5282,Interstellar,Sci-Fi,128,1.6,Basic
U-9470,Friends,Comedy,144,1.9,Basic
U-3888,Stranger Things,Sci-Fi,144,2.5,Basic
U-7022,Interstellar,Sci-Fi,60,3.8,Premium
U-6066,Narcos,Crime,48,,Basic
U-9259,Narcos,Crime,51,2.3,Basic
U-9469,Stranger Things,Sci-Fi,34,3.6,Standard
U-7547,Stranger Things,Sci-Fi,130,,Premium
U-2072,Inception,Sci-Fi,111,,Premium
U-9405,Game of Thrones,Fantasy,13,2.5,Basic
U-8468,Breaking Bad,Crime,109,4.1,Premium
U-8258,Friends,Comedy,41,4.2,Basic
U-1467,Breaking Bad,Crime,78,3.6,Standard
U-5872,Interstellar,Sci-Fi,22,2.8,Standard
U-7623,Money Heist,Crime,64,,Premium
U-4577,Narcos,Crime,128,,Basic
U-9452,Breaking Bad,Crime,122,4.0,Basic
U-7361,Stranger Things,Sci-Fi,16,4.3,Basic
U-9037,The Dark Knight,Action,158,,Standard
U-1175,Interstellar,Sci-Fi,68,2.0,Premium
U-8222,Inception,Sci-Fi,162,2.3,Standard
U-6615,Inception,Sci-Fi,133,1.2,Basic
U-3068,The Dark Knight,Action,150,3.6,Standard
U-9031,Friends,Comedy,55,,Standard
U-2037,Breaking Bad,Crime,53,1.7,Basic
U-3401,Game of Thrones,Fantasy,180,4.1,Standard
U-5402,Money Heist,Crime,133,,Basic
U-4409,Interstellar,Sci-Fi,10,3.3,Basic
U-6346,Breaking Bad,Crime,118,4.6,Basic
U-3574,Breaking Bad,Crime,117,3.2,Basic
U-2067,Game of Thrones,Fantasy,126,3.6,Standard
U-8491,Friends,Comedy,54,,Basic
U-3807,Inception,Sci-Fi,155,1.5,Standard
U-5643,Friends,Comedy,140,2.2,Basic
U-8840,Stranger Things,Sci-Fi,39,4.9,Basic
U-6684,Narcos,Crime,138,,Standard
U-3764,Interstellar,Sci-Fi,88,1.9,Basic
U-5364,Narcos,Crime,156,2.8,Basic
U-1376,The Dark Knight,Action,101,3.6,Standard
U-6876,The Dark Knight,Action,22,1.5,Premium
U-6302,The Dark Knight,Action,110,,Basic
U-7556,Money Heist,Crime,159,2.3,Standard
U-4712,Interstellar,Sci-Fi,152,3.9,Basic
U-8921,Interstellar,Sci-Fi,112,1.9,Basic
U-8558,Stranger Things,Sci-Fi,146,3.1,Basic
U-9464,Money Heist,Crime,88,3.0,Basic
U-7229,Friends,Comedy,60,4.2,Premium
U-1349,Breaking Bad,Crime,142,4.6,Standard
U-6025,Breaking Bad,Crime,155,1.2,Standard
U-9673,Friends,Comedy,74,4.4,Basic
U-4146,Interstellar,Sci-Fi,5,1.5,Basic
U-3885,The Dark Knight,Action,147,,Premium
U-4303,Narcos,Crime,107,4.0,Basic
U-1410,Friends,Comedy,139,3.4,Basic
